,0
CE2049te,
EX_fdp_e,
EX_coke_e,
COKEte,
5A2OPNTNtx,
EX_HC00006_e,
EX_HC00007_e,
EX_HC00008_e,
EX_HC00009_e,
DOPASULT4,9.65486042
UDPG4DOPA,10.52614446
NTD8,10.46361975
NTD9,10.46361975
NTD11,10.46361975
NADS2,11.55703709
GUAt,0.0
ADPRDP,
CATr,
S2L2N2M2Mtl,
DM_k_g,
DM_na1_r,
DM_na1_c,
DM_retn_n,
DM_hhxdcal_c,
DM_15HPET_x,
ALCD1,11.75056003
MK8t,
GLYCK,
ABUTD,11.6549622
AGDC,0.0
CYTK2,12.22107625
EX_acgam_e,
EX_cit_e,
EX_csn_e,
EX_etha_e,
EX_fol_e,
EX_galt_e,
DM_15HPET_r,
SK_Ser_Gly_Ala_X_Gly_r,
EX_CE5026_e,
EX_5cysgly34dhphe_e,
EX_CE1261_e,
EX_gm1_hs_e,
EX_gm2_hs_e,
EX_gm1b_hs_e,
EX_gd1b_hs_e,
HMR_0003,12.96066658
HMR_0008,9.98832086
HMR_0017,
EX_glcr_e,
EX_glcur_e,
EX_hxan_e,
EX_malt_e,
EX_malthx_e,
EX_thm_e,
EX_trp__L_e,
EX_ura_e,
EX_xan_e,
EX_xyl__D_e,
FACOAL161,13.02973104
G6PDA,10.33049655
GALKr,0.0
HMR_0019,10.69167381
HMR_0156,
FA40COAtm,
HMR_0165,
HMR_0167,9.865306947
HMR_0170,9.865306947
HMR_0171,
HMR_0176,9.865306947
HMR_0177,
HMR_0586,
HMR_0182,
HMR_0185,
HMR_0191,9.865306947
HMR_0192,13.02973104
HMR_0193,10.11604279
FACOAE140,10.11604279
HMR_0201,10.11604279
GLUPRT,0.0
GLXO1,14.08616184
GLYOX,11.50606833
GPDDA1,
HEX7,13.19261797
HISDr,
HXPRT,9.86901057
HYXNt,0.0
LDH_D,
MTHFD2i,10.31939395
EX_mvlac_e,
TIGGLYc,
TIGGLYtm,
HMR_0204,13.02973104
HMR_0207,10.35567385
HMR_0209,13.02973104
HMR_0211,10.35567385
FACOAE161,10.11604279
HMR_0233,13.02973104
HMR_0234,10.11604279
HMR_0239,10.35567385
HMR_0290,10.11604279
HMR_0291,10.35567385
HMR_0293,13.02973104
EX_tiggly_e,
TD2GLTRCOAm,
3HGLUTCOAm,
3OHGLUTACtm,
3OHGLUTACte,
EX_3ohglutac_e,
GLUTCONtm,
GLUTCONte,
EX_glutcon_e,
3HIVActm,
EX_3hivac_e,
3OHSEBACx,
3OHSEBACtxc,
3OHSEBACte,
EX_3ohsebac_e,
3OHSUBCOAx,12.53364658
HMR_0296,9.865306947
HMR_0297,13.02973104
HMR_0298,10.11604279
HMR_0299,10.35567385
HMR_0300,9.865306947
HMR_0301,13.02973104
HMR_0307,10.35567385
HMR_0308,9.865306947
HMR_0309,13.02973104
HMR_0310,10.11604279
HMR_0311,10.35567385
HMR_0317,10.35567385
HMR_0321,10.35567385
HMR_0323,13.02973104
HMR_0326,9.865306947
3OHSUBACtxc,
3OHSUBACte,
EX_3ohsubac_e,
CAPROICc,
EX_5ohhexa_e,
7OHOCTAc,
7OHOCTAte,
EX_7ohocata_e,
ETHMALCOAc,
ETHMALACc,
ETHMALACte,
HEXGLYc,
METHSUCCOAc,
METHSUCCte,
EX_methsucc_e,
SUBGLYte,
4OHBUTm,
4OHBUTtce,
HMR_0327,13.02973104
HMR_0328,10.11604279
HMR_0343,10.35567385
FACOAE1839Z12Z15Z,10.11604279
HMR_0359,10.35567385
HMR_0362,10.11604279
HMR_0363,10.35567385
HMR_0366,10.11604279
HMR_0370,10.11604279
HMR_0374,10.11604279
HMR_0375,10.35567385
HMR_0378,10.11604279
HMR_0380,9.865306947
HMR_0382,10.11604279
HMR_0385,13.02973104
HMR_0387,10.35567385
HMR_0388,9.865306947
HMR_0389,13.02973104
HMR_0808,11.25117013
HMR_0812,11.44267889
HMR_0815,
HMR_0816,0.0
HMR_0819,0.0
3AIBSYMPt,
C14771UPKt,
CE1243UPKt,
SPHMYLN18118_hs_ATPt,10.81957497
SPHMYLN181181_hs_ATPt,10.81957497
SPHMYLN181201_hs_ATPt,10.81957497
SPHMYLN18122_hs_ATPt,10.81957497
SPHMYLN181221_hs_ATPt,10.81957497
SPHMYLN18123_hs_ATPt,10.81957497
SPHMYLN1824_hs_ATPt,10.81957497
SPHMYLN1825_hs_ATPt,10.81957497
THEXDDm,10.11604279
THEXDDtm,
THEXDDte,
HEXDTRm,10.11604279
HPDECEtm,
HPDECEte,
EX_hpdece_e,
5EIPENCm,10.11604279
5EIPENCtm,
EX_5eipenc_e,
ANDRSTNDNte,0.0
ANDRSTANDRte,0.0
CE2209te,0.0
C05299te,0.0
C05302te,0.0
HMR_0820,9.60852237
HMR_0821,11.25117013
HMR_0828,11.25117013
HMR_0829,0.0
HMR_0831,
HMR_0835,11.46492549
HMR_0842,
HMR_0844,11.44267889
HMR_0848,
HMR_0849,9.60852237
HMR_0851,0.0
HMR_0854,0.0
HMR_0859,
HMR_0860,
HMR_0864,0.0
HMR_0867,
HMR_0878,0.0
HMR_0889,9.617553536
HMR_0906,0.0
HMR_0908,0.0
HMR_0909,0.0
HMR_0913,
PGESc,13.17633203
HMR_1737,
HMR_1739,
HMR_1741,
HMR_1742,
HMR_1743,
HMR_1749,10.8292602
HMR_1750,10.8292602
CE5072te,0.0
11DOCRTSTRNte,0.0
PRGNLONEte,0.0
17AHPRGNLONEte,0.0
PRGNLONESte,0.0
MMAt2e,
CE2006te,10.81957497
N8ASPMDte,
CE4890te2,
C09642te,
EX_5g2oxpt_e,
EX_andrstndn_e,
EANDRSTRNtr,
EX_eandrstrn_e,
ESTRONEte,
EX_C05298_e,
EX_C05301_e,
EX_CE5072_e,
EX_11docrtstrn_e,
EX_CE2211_e,
EX_17ahprgstrn_e,
HC02020te,
EX_HC02020_e,
XOL24OHtr,
XOL27OHte,
HMR_1751,10.8292602
HMR_1752,
HMR_1754,0.0
HMR_1760,
HMR_1761,
HMR_1764,
HMR_1766,
HMR_1769,
HMR_1770,
HMR_1807,10.8292602
HMR_1834,
HMR_1847,9.806969672
HMR_1928,
HMR_1941,
HMR_1948,
HMR_1967,
HMR_1970,
HMR_1976,0.0
HMR_1979,
HMR_1988,
HMR_1989,
EX_xol27oh_e,
XOL25OHtr,
EX_dsmsterol_e,
CHSTEROLSte,
3ITYR_Lte,
35DIODTYRte,
13_CIS_RETNte,
CE1617te,
EX_CE1617_e,
IDL_HSSYN,
IDL_HSDEG,
HDL_HSSYN,
EX_34dhoxmand_e,
FNA5MOXAMte,
EX_fna5moxam_e,
CE5643te,
EX_CE5643_e,
EX_CE7085_e,
CE1401te,
EX_CE1401_e,
EX_glucys_e,
TYRDOPOX,
DOPA4SFt,
EX_dopa4glcur_e,
EX_dopa3glcur_e,
DOPACHRMDC,
CE5026t,11.81664757
CYSGLYPTASEe_1,
CE1261t,
HMR_1990,
HMR_1991,0.0
HMR_2288,13.00970596
HMR_2292,13.00970596
HMR_2293,13.00970596
HMR_2295,13.00970596
HMR_2334,11.30536953
HMR_2338,
HMR_2345,
HMR_2349,10.94258475
HMR_2355,10.94258475
HMR_2356,
HMR_2362,11.30536953
HMR_2363,10.94258475
HMR_2376,
HMR_2403,
HMR_2433,11.49322525
HMR_2434,11.30536953
HMR_2436,
HMR_2440,0.0
HMR_2472,10.87482015
HMR_2484,10.87482015
HMR_2495,
HMR_2670,9.919275019
HMR_2671,11.56916828
HMR_2675,11.45543701
HMR_2679,9.919275019
HMR_2684,11.45543701
HMR_2685,9.919275019
HMR_2686,11.56916828
HMR_2688,9.919275019
HMR_2689,11.56916828
HMR_2690,11.45543701
HMR_2691,9.919275019
HMR_2693,11.45543701
HMR_2695,9.919275019
DOPAOQNOX,
NADPQNOXR,9.939487061
NADQNOXR,9.939487061
DACT,
DACGST,
TYRDHINDOX,
EX_5cysdopa_e,
CE2172t,
ACER11r,
ACER21g,
ACER22g,
ACER31r,
BGAL1l,12.1465237
CRMte,
EX_gluside_hs_e,
GA1tl,
GALGLUSIDEtg2,
GD3tg,
GLUSIDEte,
GLUSIDEtl,
GM2tl,
HEXAHBl,11.25117013
NEU11l,9.895090223
NEU22,
NEU310e,
NEU31e,0.0
NEU33e,0.0
NEU36e,0.0
NEU39e,0.0
SMSn,
SPHK11,0.0
SPHK21n,9.9458735
SPHMYLNtl2,
SPMD3n,0.0
RE3477C1,
WHTSTSTERONEtr,
TETTET6COAtm,
TETPENT6COAtm,
DAG_HStg,
HMR_2697,11.56916828
HMR_2699,11.45543701
HMR_2701,11.56916828
HMR_2702,11.45543701
HMR_2703,9.919275019
HMR_2707,11.56916828
HMR_2708,11.45543701
HMR_2709,9.919275019
HMR_2712,9.919275019
HMR_2713,11.56916828
HMR_2715,9.919275019
HMR_2718,9.919275019
HMR_2727,9.919275019
HMR_2733,11.45543701
HMR_9665,
HMR_2986,13.02973104
HMR_2989,13.02973104
HMR_2990,13.02973104
HMR_2998,13.02973104
HMR_3001,13.02973104
HMR_3002,13.02973104
HMR_3003,13.02973104
HMR_3018,9.494318155
HMR_3053,
HMR_3056,
HMR_3058,0.0
HMR_3064,12.2005521
HMR_3065,11.39618523
HMR_3066,11.72369307
HMR_3068,12.2005521
HMR_3069,11.39618523
ACOAO8p,11.72369307
HMR_3076,12.2005521
HMR_3094,11.72369307
HMR_3095,0.0
HMR_3098,11.72369307
HMR_3100,12.2005521
HMR_3107,14.28078193
HMR_3108,13.55113112
HMR_3109,13.55113112
HMR_3110,13.55113112
HMR_3112,13.55113112
HMR_3230,14.28078193
PHCRMtg,
SPHGNtn,
EX_gd1a_hs_e,
DHCRMter,
PHSGPL11c,
EX_34dhpe_e,
DM_no2_c,
DM_gm1_hs_n,
DM_6hddopaqn_c,
GALSIDEter,
Rtotaltg,
GD1Atg,
HMR_0241,13.02973104
HMR_0242,10.11604279
HMR_0245,13.02973104
HMR_0247,10.35567385
HMR_0253,10.35567385
HMR_0255,13.02973104
HMR_0257,10.35567385
HMR_0261,10.35567385
HMR_0278,9.865306947
HMR_0279,13.02973104
HMR_0281,10.35567385
HMR_0287,10.35567385
HMR_0810,
HMR_0390,10.11604279
HMR_0395,10.35567385
FACOAE1836Z9Z12Z,10.11604279
HMR_0406,10.11604279
HMR_0414,10.11604279
HMR_0418,10.11604279
HMR_0419,10.35567385
HMR_0422,10.11604279
HMR_0428,9.865306947
HMR_0431,10.35567385
HMR_0432,9.865306947
HMR_0435,10.35567385
HMR_0436,9.865306947
HMR_0438,10.11604279
HMR_0439,10.35567385
HMR_0467,
G3PD2,0.0
G3PD,10.87518484
HMR_0942,0.0
HMR_0946,0.0
HMR_0950,0.0
HMR_0954,0.0
HMR_0962,
HMR_0963,13.74696791
HMR_0979,
HMR_0981,
HMR_0987,0.0
HMR_1104,
HMR_1126,
HMR_3231,13.55113112
HMR_3232,13.55113112
HMR_3233,13.55113112
HMR_3235,13.55113112
HMR_3236,13.55113112
HMR_3237,13.55113112
HMR_3242,13.55113112
HMR_3245,13.55113112
HMR_3246,13.55113112
HMR_3296,11.18557757
HMR_3322,11.18557757
HMR_3326,11.72369307
HMR_3327,0.0
HMR_3329,11.39618523
HMR_3330,11.72369307
HMR_3331,0.0
HMR_3334,11.72369307
HMR_3337,11.39618523
HMR_3341,11.39618523
HMR_3344,12.2005521
HMR_3348,12.2005521
HMR_3350,11.72369307
HMR_3352,12.2005521
HMR_3396,
HMR_3397,
HMR_3406,14.28078193
HMR_3522,11.18940977
HMR_3627,9.967857834
HMR_3628,9.967857834
HMR_3629,9.967857834
HMR_3631,9.967857834
HMR_3633,9.967857834
HMR_3635,9.967857834
HMR_3642,9.967857834
HMR_3645,9.967857834
HMR_3646,9.967857834
HMR_3648,9.967857834
HMR_3649,9.967857834
HMR_3651,9.967857834
HMR_3652,9.967857834
HMR_3653,9.967857834
HMR_3654,9.967857834
HMR_3655,9.967857834
HMR_3659,9.967857834
HMR_3660,9.967857834
HMR_3663,9.967857834
HMR_3668,9.967857834
HMR_3669,9.967857834
HMR_3677,9.967857834
HMR_3678,9.967857834
HMR_3679,9.967857834
HMR_3680,9.967857834
HMR_3684,10.89375285
HMR_3687,10.89375285
HMR_3689,10.89375285
HMR_3690,10.89375285
HMR_3692,10.89375285
HMR_9669,
HMR_6632,11.23037267
HMR_6647,11.63253159
HMR_6728,
HMR_6729,
HMR_1129,11.75056003
HMR_1135,
HMR_1243,
HMR_1280,10.6025903
HMR_1283,
HMR_1307,0.0
HMR_1316,
HMR_1317,
HMR_1318,
HMR_1321,10.15560554
HMR_1329,9.766987725
HMR_1332,
HMR_1390,0.0
HMR_1477,0.0
HMR_1478,0.0
HMR_1490,10.60453884
HMR_1493,10.60453884
HMR_1494,10.60453884
HMR_1495,0.0
HMR_1504,10.60453884
HMR_1509,
HMR_1516,9.904042096
HMR_1532,10.62969418
HMR_1540,10.71383968
HMR_1544,10.60453884
HMR_1545,10.60453884
HMR_1546,0.0
HMR_1548,10.60453884
HMR_1552,
HMR_1557,9.904042096
LTHSTRLOR,9.904042096
HMR_1565,10.6907123
HMR_1620,0.0
HMR_1623,
HMR_1651,13.55113112
HMR_1665,0.0
HMR_1681,10.8292602
HMR_1685,10.8292602
HMR_1701,
HMR_1735,
HMR_1992,
HMR_1993,
HMR_2002,
HMR_2007,
HMR_2011,
HMR_2014,
HMR_2087,
HMR_2114,
HMR_2127,
HMR_2190,11.49322525
HMR_2217,11.30536953
HMR_2219,
HMR_2259,11.49322525
HMR_2261,10.94258475
HMR_2262,
HMR_2263,11.49322525
HMR_2264,11.30536953
HMR_2265,10.94258475
HMR_2266,
HMR_2267,11.49322525
HMR_2269,10.94258475
HMR_2281,13.00970596
HMR_3520,
HMR_2530,11.49322525
HMR_2535,10.94258475
HMR_2537,
HMR_2540,11.49322525
HMR_2543,
HMR_2558,
HMR_2571,
HMR_2585,0.0
HMR_2602,11.45543701
HMR_2608,11.45543701
HMR_2610,11.56916828
HMR_2611,11.45543701
HMR_2613,11.56916828
HMR_2622,11.56916828
HMR_2635,11.56916828
HMR_2644,9.919275019
HMR_6747,11.92817258
HMR_6755,11.74075134
HMR_6782,
4CMCOAS,
HMR_6786,
HMR_6826,
HMR_6834,
HMR_6838,
HMR_6839,9.806969672
HMR_6844,
HMR_6874,
HMR_6910,0.0
HMR_6977,12.6394004
ICITt_x,
HMR_6989,
HMR_7180,0.0
HMR_7181,11.90315837
HMR_7184,
HMR_7198,
HMR_7255,
HMR_7278,0.0
HMR_7328,11.57841375
HMR_7329,
HMR_7330,
HMR_7432,
HMR_7437,
HMR_7469,10.19238683
HMR_7628,13.74696791
PMI12346PS,11.6980582
HMR_7715,
HMR_7724,
HMR_7727,
HMR_7755,
HMR_7757,11.77099044
HMR_7758,11.77099044
HMR_7903,
HMR_7947,
HMR_7949,
HMR_8056,
HMR_8084,
HMR_8086,
HMR_8287,
HMR_8397,0.0
HMR_8399,0.0
LALDO2,11.59508313
HMR_8505,
HMR_8510,
ID3ACALDtm,
HMR_8571,
HMR_8572,
HMR_8573,
HMR_8574,
HMR_8575,
HMR_8576,
HMR_8578,
HMR_8582,
HMR_8585,
HMR_8590,
7DHCDCHOLabc,0.0
CA24GSc,
CA24Gte,0.0
CA3St,
CDCA24GSc,
CDCA24GSr,
CDCA24Gtr,
CDCA3GSc,
CDCA3GSr,
CDCA3Gte,0.0
CDCA3Gtr,
DCA24GSc,
DCA24Gte,0.0
DCA24Gtr,
DCA3GSc,
DCA3Gte,0.0
DCA3Gtr,
DCASULT,
DM_12dhchol_c,
DM_3dhcdchol_c,
DM_3dhchol_c,
DM_3dhlchol_c,
DM_cdca24g_c,
DM_cdca3g_c,
DM_coprost_c,
DM_dca3g_c,
HDCA24GSc,
HDCA24GSr,
HMR_2650,11.56916828
HMR_2651,11.45543701
HMR_2653,11.56916828
CARN180t_m,9.919275019
HMR_2659,11.56916828
HMR_2661,9.919275019
VACCCPT2,11.56916828
HMR_2667,9.919275019
HMR_2669,11.45543701
HMR_2955,13.02973104
HMR_2956,13.02973104
HMR_2962,13.02973104
HMR_2964,13.02973104
HMR_2966,13.02973104
HMR_2968,13.02973104
HMR_2969,13.02973104
HMR_2971,13.02973104
HMR_2976,13.02973104
HMR_2977,13.02973104
HMR_2979,13.02973104
HMR_2980,13.02973104
HMR_2982,13.02973104
HMR_3117,13.55113112
ACOADH160_m,14.28078193
ACOADH120_m,14.28078193
HMR_3149,11.18940977
ACOADH60_m,10.77313021
HMR_3171,13.55113112
HMR_3173,13.55113112
HMR_3175,13.55113112
HMR_3177,13.55113112
HMR_3178,14.28078193
HMR_3179,13.55113112
HMR_3180,13.55113112
HMR_3181,13.55113112
HMR_3182,14.28078193
HMR_3183,13.55113112
HMR_3186,14.28078193
HMR_3187,13.55113112
HMR_3188,13.55113112
HMR_3194,11.18940977
HMR_3196,13.55113112
HMR_3197,13.55113112
HMR_3198,11.18940977
HMR_3199,13.55113112
HMR_3201,13.55113112
HMR_3202,10.77313021
HMR_3219,13.55113112
HMR_3223,13.55113112
HMR_3224,13.55113112
HMR_3491,
HMR_3411,14.28078193
HMR_3422,14.28078193
HMR_3423,14.28078193
HMR_3424,14.28078193
HMR_3429,14.28078193
HMR_3446,11.18557757
HMR_3447,12.53364658
HMR_3451,13.55113112
HMR_3452,14.28078193
HMR_3454,13.55113112
HMR_3455,13.55113112
HMR_3698,10.89375285
HMR_3699,10.89375285
HMR_3701,10.89375285
HMR_3704,10.89375285
HMR_3705,10.89375285
HMR_3706,10.89375285
HMR_3707,10.89375285
HMR_3711,10.89375285
HMR_3717,10.89375285
HMR_3718,10.89375285
HMR_3721,10.89375285
HMR_3724,10.89375285
HMR_3726,10.89375285
HMR_3729,10.89375285
HMR_3737,10.89375285
HMR_3738,10.89375285
HMR_3740,10.89375285
HMR_3741,10.89375285
ARGDr,
HMR_3859,
HMR_3864,11.00986768
HMR_3867,
HMR_3953,
HMR_3996,
SMOX,
CYTDK2,11.30820869
NADS1,11.55703709
NADDP,
NADS1n,11.55703709
THRA,
HMR_4422,11.66377358
HMR_4702,
PPPGO2_1,9.684394645
BILIRED2,10.95930433
HMR_4771,
PROAKGOX1,11.13458833
HMR_4777,11.13458833
HMR_4782,
HMR_4783,
HMR_4831,
HMR_4955,
HDCA6GSr,
HDCA6Gte,0.0
HYOCHOLabc,0.0
HYOCHOLtr,
ICDCHOLabc,0.0
ICDCHOLt,
ISOCHOLabc,0.0
ISOCHOLt2,
LCA24GSc,
LCA24GSr,
LCA3GSc,
LCA3Gte,0.0
LCA3Gtr,
LCA3Sabc,0.0
LCA3St,
LCASULT,
M02155tr,
TCA3Sabc,0.0
TCA3St,
TCDCASULT,
TDCASULT,
THYOCHOLt2,
TUDCA3Sabc,0.0
3HPVShc,
3HPVSthc,10.29736037
3HSMVACIDteb,
3ISPVStep,
3ISPVSthc,10.29736037
3MEACMPhc,
3OHACMPhr,0.0
3OHACMPtev,
4BHGLZABCt,
4HATVACIDOXDhc,
4HATVACIDteb,0.0
4HATVACIDtep,
4HATVACIDthc,10.29736037
4HATVLAChc,
4HATVLACteb,0.0
4HATVLACtep,
4HATVLACthc,10.29736037
4HMDGLUCtev,
4HMDZGLUChr,
4OHMDZhr,
4OHMDZtev,
56DHPVSteb,0.0
56EPPVShc,
56EPPVSteb,0.0
5OHFVSGLUtev,
6AHGLZtev,
6BHGLZGLCABCt,
6BHGLZGLChr,
6BHGLZGLCtev,
6BHGLZhr,
6BHGLZtev,
6CSMVhep,
6EPSteb,0.0
6EPVStep,
6EPVSthc,10.29736037
6HMSMVACIDteb,
6HSMVACIDteb,
6HSMVhep,
6MELVACtbc,0.0
ATVLAChr,
ATVLACtu,0.0
Am19CStev,
CARIBUP_SGLUhep,
CARIBUP_Sthv,
CRGLZtev,
CRVS1tev,
CRVSATPtu,0.0
CRVSM1SPhc,
CRVSM1hr,10.85840326
CRVSM1teb,0.0
CRVSM23teb,0.0
CRVSM24tev,
CRVStu,
CRVSthc,
CSASULPhc,
CSASULPteb,
CSASULPtev,
CSAtu,0.0
CVM23GLUChc,
CYSACMPAChc,
DESFVShc,
DHGLZtev,
DSPVShc,
DSPVStev,
EPOXTAChr,
EX_12htacr_e,
EX_1331tacr_e,
EX_14hmdz_e,
EX_1531tacr_e,
EX_15dmt_e,
EX_1hibup__S_e,
EX_1hmdgluc_e,
EX_1ohmdz_e,
EX_2hatvacid_e,
EX_2hatvlac_e,
EX_2hatvlacgluc_e,
EX_2hibup__R_e,
EX_2hibup__S_e,
EX_35dhpvs_e,
EX_3hibup__S_e,
EX_3hibupglu__S_e,
EX_lstnm4_e,
EX_lstnm5_e,
EX_lstnm7_e,
HMR_4964,11.02135223
HMR_5249,
HMR_5409,
FE2utm,11.27893582
HMR_6359,
HMR_6363,
HMR_6364,
HMR_6397,11.63409375
FADRx2,10.95930433
CLHCOtex,9.881818967
HMR_6550,12.53724021
MITKP,
ITKPK,13.03795632
MI3PS,10.27332695
HMR_6595,12.11112788
HMR_6611,
HMR_6617,
HMR_6619,
HMR_8761,0.0
HMR_8776,
HMR_9019,
HMR_9174,
HMR_9177,
HMR_9178,
HMR_9179,
HMR_9185,
HMR_9191,12.37007518
HMR_9583,
HMR_9584,
HMR_9602,0.0
HMR_9603,0.0
HMR_9613,
HMR_9615,
HMR_9620,
HMR_9621,
HMR_9627,
HMR_9629,
HMR_9630,
HMR_9634,
HMR_9639,
HMR_9652,
HMR_9657,
HMR_9658,
HMR_9662,
DM_hdca6g_c,
DM_hyochol_c,
DM_isochol_c,
DM_lca3s_c,
DM_tca3s_c,
DM_tdca3s_c,
DM_tudca3s_c,
EX_3dhcdchol_e,
EX_3dhdchol_e,
EX_7dhchol_e,
EX_cdca3g_e,
EX_dca24g_e,
EX_dca3g_e,
EX_gca3s_e,
EX_gcdca3s_e,
EX_gdca3s_e,
EX_gudca3s_e,
EX_hca24g_e,
EX_hca6g_e,
EX_hyochol_e,
EX_isochol_e,
EX_lca24g_e,
EX_lca3s_e,
EX_tcdca3s_e,
EX_uchol_e,
EX_udca3s_e,
GCA3Sabc,0.0
GCDCA3St,
GCDCASULT,
GDCA3Sabc,0.0
GDCASULT,
GUDCA3Sabc,0.0
GUDCA3St,
HCA24GSc,
HCA24Gte,0.0
HCA6GSc,
HCA6GSr,
UCHOLt2,
UDCASULT,
UDCHOLt2,
12HTACRhr,
12HTACRtu,
1331TACRtev,
14MDZtev,
1513TACRtep,
1531TACRhr,
1531TACRteb,
15DMTtep,
1HIBUPGLUC_Sthv,
1HIBUP_SGLUhep,
1HMDZGLUChc,
1OHMDZhr,
1OHMDZtep,
2HATVLAChc,
2HATVACIDGLUChr,
2HATVACIDGLUCteb,0.0
2HATVACIDhc,
2HATVACIDteb,0.0
2HATVACIDtep,
2HATVLACteb,0.0
2HATVLACtep,
2HIBUP_Rthv,
2HIBUP_SGLUhep,
2HIBUP_Sthv,
35DSMVhep,
35DSMVteb,
3HIBUP_SGLUhep,
3HLVSTAChep,
3HPVSTETCOAhcm,14.28078193
3HPVSTETCOAhcx,12.2005521
6MSMVhep,
6OHFVSGLUhc,
6OHFVSteb,
7AHGLZABCt,
7AHGLZhr,
7BHGLZhr,
7BHGLZtev,
7HPVShc,
ACMPGLUTtep,0.0
ACMPGLUtep,0.0
ACMPShc,9.65486042
ACMPdt,
ACMPthc,0.0
EX_mdz_e,
EX_mdzglc_e,
EX_mhglz_e,
EX_ndersv_e,
EX_nfd_e,
EX_nfdlac_e,
EX_nfdnpy_e,
EX_nfdoh_e,
EX_oxy1rb_e,
EX_oxy7rb_e,
EX_profvs_e,
EX_ptvst_e,
EX_ptvstlac_e,
EX_rsv_e,
EX_rsvlac_e,
EX_s3meacmp_e,
EX_stacmp_e,
EX_tauribup__S_e,
EX_tlacfvs_e,
EX_tmdm5_e,
EX_tsacmgluc_e,
EX_tsacmsul_e,
FVSteb,
FVStu,10.29736037
GLC3MEACPhr,
GLC3MEACPtev,
GLZtd,
IBUPGLUCtchep,
IBUPGLUCtpvb,
IBUP_RASCL1hep,13.02973104
IBUP_RCYP3hep,
IBUP_Rshep,
IBUP_Rtdhep,
IBUP_SACOT2,9.708730191
IBUP_SCYP3hep,
IBUP_Stdhep,
IBUP_Stdu,
RSVGLUChc,
RSVLACteb,0.0
RSVtev,
SMVACIDATPteb,0.0
SMVACIDtev,
SMVGLUCLAChep,
SMVGLUChep,
SMVHYDROhep,
SMVthep,
STACMPhc,
STACMPtev,
TACRDtsc,
TACRtu,0.0
TAURIBUP_Sthv,
THRFVShc,
THSACMPhr,
TLACFVShc,
TMDM3hr,
TMDM5hr,
TMDOATPtsc,
TMDOATthc,
TRIPVStev,
TSACMGLUChr,
TSACMSULhc,
TSACMSULtev,
12HTACRitr,
14HMDZitr,
1513TACRitr,
1531TACRitr,
1HIBUPGLUitr,
1HMDGLUCitr,
2HATVACIDGLUCitr,
2HATVLACGLUCitr,
2HIBUP_Ritr,
35DHPVSitr,
35DSMVitr,
3HIBUP_Ritr,
3HLVSTitr,
3HPVSCOAitm,
3HPVSCOAitx,
3HSMVitr,
4BHGLZitr,
4HATVLACitr,
4HMDGLUCitr,
56DHPVSitr,
5OHFVSitr,
EX_rbl__D_e,
EX_M01966_e,
EX_M02155_e,
EX_M01989_e,
EX_M01881_e,
EX_M03131_e,
EX_n5m2masn_e,
EX_hretn_e,
SK_ile__L_c,
SK_leu__L_c,
SK_met__L_c,
SK_phe__L_c,
SK_trp__L_c,
SK_asp__L_c,
SK_cys__L_c,
SK_gln__L_c,
SK_glu__L_c,
SK_ser__L_c,
SK_gly_c,
SK_4abut_l,
DM_CE1261_c,
DM_4glu56dihdind_c,
DM_5cysdopa_c,
DM_dopa_c,
DM_ach_c,
DM_hista_c,
DM_kynate_c,
DM_cbl2_m,
DM_1a2425thvitd2_m,
DM_btn_m,
DM_btn_n,
DCMPtm,
DM_protein_c,
ATPS4mi,11.12468388
CYOR_u10mi,11.31066481
Htmi,10.13708245
NADH2_u10mi,10.0668009
CYOOm3i,11.53860098
ALLOP1tu,
ALLOPOXDhep,0.0
ALLOPtepvb,
AM19CSALThr,
AM1A4NCShc,
AM1ACCShr,
AM1ACStep,
AM1CCStev,
AM1CGLCteb,
AM1CSAhr,
AM4N9CShr,
AM9CSAhr,
AM9CSAteb,
AM9CSAtep,
ATVACIDMCTtu,10.76399968
ATVACIDhc,
ATVACIDhr,
ATVACYLGLUChc,
ATVETHGLUChc,
ATVLACThc,10.29736037
ATVLACh2r,
EX_3hpvstet_e,
EX_3hsmvacid_e,
EX_3ispvs_e,
EX_4bhglz_e,
EX_4hatvlac_e,
EX_4ohmdz_e,
EX_56eppvs_e,
EX_5ohfvsglu_e,
EX_6ahglz_e,
EX_6bhglz_e,
EX_6bhglzglc_e,
EX_6csmvacid_e,
EX_6hlvst_e,
EX_6hsmvacid_e,
EX_6melvacid_e,
EX_6melvst_e,
EX_6ohfvsglu_e,
EX_7bhglzglc_e,
EX_acmp_e,
EX_acmpglu_e,
EX_allop_e,
EX_am1a4ncs_e,
EX_am1accs_e,
EX_am1acs_e,
EX_am1c9cs_e,
EX_am1ccs_e,
EX_am4n9cs_e,
EX_atvlac_e,
EX_caribup_s_e,
EX_caribupglu__S_e,
EX_crglz_e,
EX_crvsm1_e,
EX_crvsm23_e,
EX_csasulp_e,
EX_cysacmp_e,
EX_deoxfvs_e,
EX_desfvs_e,
EX_fvstet_e,
EX_ibup__S_e,
EX_lstn1gluc_e,
EX_lstnm2_e,
LST4EXPhr,
LSTN1GLUChr,
LSTNM7TDhc,
LSTNM7hr,
LSTNtd,
LVSTACIDtu,0.0
LVSTACOXD6Hhep,
LVSTOXD6METhep,
LVSTPGPtu,0.0
LVSTtu,
MDZGLCtev,
MDZtd,
MERACMPtep,0.0
